,speech,label
1643,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_food_disgust.wav,disgust
1644,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_gap_disgust.wav,disgust
1645,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_gas_disgust.wav,disgust
1646,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_gaze_disgust.wav,disgust
1647,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_germ_disgust.wav,disgust
1648,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_get_disgust.wav,disgust
1649,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_gin_disgust.wav,disgust
1650,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_goal_disgust.wav,disgust
1651,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_good_disgust.wav,disgust
1652,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_goose_disgust.wav,disgust
1653,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_gun_disgust.wav,disgust
1654,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_half_disgust.wav,disgust
1655,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_hall_disgust.wav,disgust
1656,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_hash_disgust.wav,disgust
1657,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_hate_disgust.wav,disgust
1658,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_have_disgust.wav,disgust
1659,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_haze_disgust.wav,disgust
1660,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_hire_disgust.wav,disgust
1661,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_hit_disgust.wav,disgust
1662,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_hole_disgust.wav,disgust
1663,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_home_disgust.wav,disgust
1664,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_hurl_disgust.wav,disgust
1665,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_hush_disgust.wav,disgust
1666,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_jail_disgust.wav,disgust
1667,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_jar_disgust.wav,disgust
1668,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_join_disgust.wav,disgust
1669,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_judge_disgust.wav,disgust
1670,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_jug_disgust.wav,disgust
1671,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_juice_disgust.wav,disgust
1672,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_keen_disgust.wav,disgust
1673,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_keep_disgust.wav,disgust
1674,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_keg_disgust.wav,disgust
1675,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_kick_disgust.wav,disgust
1676,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_kill_disgust.wav,disgust
1677,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_king_disgust.wav,disgust
1678,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_kite_disgust.wav,disgust
1679,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_knock_disgust.wav,disgust
1680,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_late_disgust.wav,disgust
1681,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_laud_disgust.wav,disgust
1682,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_lean_disgust.wav,disgust
1683,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_learn_disgust.wav,disgust
1684,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_lease_disgust.wav,disgust
1685,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_lid_disgust.wav,disgust
1686,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_life_disgust.wav,disgust
1687,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_limb_disgust.wav,disgust
1688,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_live_disgust.wav,disgust
1689,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_loaf_disgust.wav,disgust
1690,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_long_disgust.wav,disgust
1691,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_lore_disgust.wav,disgust
1692,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_lose_disgust.wav,disgust
1693,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_lot_disgust.wav,disgust
1694,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_love_disgust.wav,disgust
1695,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_luck_disgust.wav,disgust
1696,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_make_disgust.wav,disgust
1697,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_match_disgust.wav,disgust
1698,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_merge_disgust.wav,disgust
1699,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_mess_disgust.wav,disgust
1700,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_met_disgust.wav,disgust
1701,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_mill_disgust.wav,disgust
1702,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_mob_disgust.wav,disgust
1703,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_mode_disgust.wav,disgust
1704,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_mood_disgust.wav,disgust
1705,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_moon_disgust.wav,disgust
1706,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_mop_disgust.wav,disgust
1707,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_mouse_disgust.wav,disgust
1708,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_nag_disgust.wav,disgust
1709,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_name_disgust.wav,disgust
1710,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_near_disgust.wav,disgust
1711,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_neat_disgust.wav,disgust
1712,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_nice_disgust.wav,disgust
1713,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_note_disgust.wav,disgust
1714,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_numb_disgust.wav,disgust
1715,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pad_disgust.wav,disgust
1716,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_page_disgust.wav,disgust
1717,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pain_disgust.wav,disgust
1718,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pass_disgust.wav,disgust
1719,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pearl_disgust.wav,disgust
1720,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_peg_disgust.wav,disgust
1721,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_perch_disgust.wav,disgust
1722,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_phone_disgust.wav,disgust
1723,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pick_disgust.wav,disgust
1724,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pike_disgust.wav,disgust
1725,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pole_disgust.wav,disgust
1726,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pool_disgust.wav,disgust
1727,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_puff_disgust.wav,disgust
1728,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_rag_disgust.wav,disgust
1729,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_raid_disgust.wav,disgust
1730,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_rain_disgust.wav,disgust
1731,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_raise_disgust.wav,disgust
1732,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_rat_disgust.wav,disgust
1733,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_reach_disgust.wav,disgust
1734,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_read_disgust.wav,disgust
1735,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_red_disgust.wav,disgust
1736,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_ring_disgust.wav,disgust
1737,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_ripe_disgust.wav,disgust
1738,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_road_disgust.wav,disgust
1739,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_room_disgust.wav,disgust
1740,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_rose_disgust.wav,disgust
1741,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_rot_disgust.wav,disgust
1742,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_rough_disgust.wav,disgust
1743,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_rush_disgust.wav,disgust
1744,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_said_disgust.wav,disgust
1745,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_sail_disgust.wav,disgust
1746,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_search_disgust.wav,disgust
1747,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_seize_disgust.wav,disgust
1748,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_sell_disgust.wav,disgust
1749,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_shack_disgust.wav,disgust
1750,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_shall_disgust.wav,disgust
1751,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_shawl_disgust.wav,disgust
1752,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_sheep_disgust.wav,disgust
1753,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_shirt_disgust.wav,disgust
1754,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_should_disgust.wav,disgust
1755,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_shout_disgust.wav,disgust
1756,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_size_disgust.wav,disgust
1757,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_soap_disgust.wav,disgust
1758,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_soup_disgust.wav,disgust
1759,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_sour_disgust.wav,disgust
1760,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_south_disgust.wav,disgust
1761,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_sub_disgust.wav,disgust
1762,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_such_disgust.wav,disgust
1763,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_sure_disgust.wav,disgust
1764,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_take_disgust.wav,disgust
1765,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_talk_disgust.wav,disgust
1766,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_tape_disgust.wav,disgust
1767,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_team_disgust.wav,disgust
1768,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_tell_disgust.wav,disgust
1769,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_thin_disgust.wav,disgust
1770,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_third_disgust.wav,disgust
1771,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_thought_disgust.wav,disgust
1772,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_thumb_disgust.wav,disgust
1773,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_time_disgust.wav,disgust
1774,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_tip_disgust.wav,disgust
1775,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_tire_disgust.wav,disgust
1776,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_ton_disgust.wav,disgust
1777,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_tool_disgust.wav,disgust
1778,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_tough_disgust.wav,disgust
1779,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_turn_disgust.wav,disgust
1780,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_vine_disgust.wav,disgust
1781,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_voice_disgust.wav,disgust
1782,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_void_disgust.wav,disgust
1783,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_vote_disgust.wav,disgust
1784,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_wag_disgust.wav,disgust
1785,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_walk_disgust.wav,disgust
1786,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_wash_disgust.wav,disgust
1787,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_week_disgust.wav,disgust
1788,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_wheat_disgust.wav,disgust
1789,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_when_disgust.wav,disgust
1790,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_which_disgust.wav,disgust
1791,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_whip_disgust.wav,disgust
1792,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_white_disgust.wav,disgust
1793,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_wife_disgust.wav,disgust
1794,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_wire_disgust.wav,disgust
1795,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_witch_disgust.wav,disgust
1796,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_yearn_disgust.wav,disgust
1797,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_yes_disgust.wav,disgust
1798,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_young_disgust.wav,disgust
1799,./dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_youth_disgust.wav,disgust
1800,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_back_fear.wav,fear
1801,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_bar_fear.wav,fear
1802,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_base_fear.wav,fear
1803,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_bath_fear.wav,fear
1804,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_bean_fear.wav,fear
1805,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_beg_fear.wav,fear
1806,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_bite_fear.wav,fear
1807,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_boat_fear.wav,fear
1808,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_bone_fear.wav,fear
1809,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_book_fear.wav,fear
1810,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_bought_fear.wav,fear
1811,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_burn_fear.wav,fear
1812,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_cab_fear.wav,fear
1813,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_calm_fear.wav,fear
1814,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_came_fear.wav,fear
1815,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_cause_fear.wav,fear
1816,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_chain_fear.wav,fear
1817,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_chair_fear.wav,fear
1818,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_chalk_fear.wav,fear
1819,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_chat_fear.wav,fear
1820,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_check_fear.wav,fear
1821,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_cheek_fear.wav,fear
1822,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_chief_fear.wav,fear
1823,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_choice_fear.wav,fear
1824,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_cool_fear.wav,fear
1825,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_dab_fear.wav,fear
1826,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_date_fear.wav,fear
1827,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_dead_fear.wav,fear
1828,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_death_fear.wav,fear
1829,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_deep_fear.wav,fear
1830,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_dime_fear.wav,fear
1831,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_dip_fear.wav,fear
1832,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_ditch_fear.wav,fear
1833,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_dodge_fear.wav,fear
1834,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_dog_fear.wav,fear
1835,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_doll_fear.wav,fear
1836,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_door_fear.wav,fear
1837,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_fail_fear.wav,fear
1838,./dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_fall_fear.wav,fear
